PLAYER_ID,PLAYER_NAME,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,FROM_YEAR,TO_YEAR,DRAFT_YEAR,DRAFT_ROUND,DRAFT_PICK
1629674,Neemias Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,7-0,248.0,4,Center,Active,1610612738,Celtics,BOS,2021,2025,2021,2,39
1628369,Jayson Tatum,jayson-tatum,1998-03-03T00:00:00,Duke,USA,6-8,210.0,8,Forward-Guard,Active,1610612738,Celtics,BOS,2017,2025,2017,1,3
1631248,Baylor Scheierman,baylor-scheierman,2000-09-26T00:00:00,Creighton,USA,6-6,205.0,1,Guard,Active,1610612738,Celtics,BOS,2024,2025,2024,1,30
1641775,Jordan Walsh,jordan-walsh,2004-03-03T00:00:00,Arkansas,USA,6-6,205.0,2,Guard,Active,1610612738,Celtics,BOS,2023,2025,2023,2,38
1630568,Luka Garza,luka-garza,1998-12-27T00:00:00,Iowa,USA,6-10,243.0,4,Center,Active,1610612738,Celtics,BOS,2021,2025,2021,2,52
1628970,Miles Bridges,miles-bridges,1998-03-21T00:00:00,Michigan State,USA,6-7,225.0,6,Forward,Active,1610612766,Hornets,CHA,2018,2025,2018,1,12
1630163,LaMelo Ball,lamelo-ball,2001-08-22T00:00:00,Illawarra,USA,6-7,180.0,5,Guard,Active,1610612766,Hornets,CHA,2020,2025,2020,1,3
1631217,Moussa Diabaté,moussa-diabaté,2002-01-21T00:00:00,Michigan,France,6-10,210.0,3,Forward,Active,1610612766,Hornets,CHA,2022,2025,2022,2,43
1629632,Coby White,coby-white,2000-02-16T00:00:00,North Carolina,USA,6-4,210.0,6,Guard,Active,1610612766,Hornets,CHA,2019,2025,2019,1,7
1641706,Brandon Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,6-7,200.0,2,Forward,Active,1610612766,Hornets,CHA,2023,2025,2023,1,2
1642851,Kon Knueppel,kon-knueppel,2005-08-03T00:00:00,Duke,USA,6-6,215.0,0,Guard-Forward,Active,1610612766,Hornets,CHA,2025,2025,2025,1,4
1630182,Josh Green,josh-green,2000-11-16T00:00:00,Arizona,Australia,6-6,200.0,5,Guard,Active,1610612766,Hornets,CHA,2020,2025,2020,1,18
1642883,Sion James,sion-james,2002-12-04T00:00:00,Duke,USA,6-5,220.0,0,Guard,Active,1610612766,Hornets,CHA,2025,2025,2025,2,33
1642275,Tidjane Salaün,tidjane-salaün,2005-08-10T00:00:00,Cholet,France,6-10,207.0,1,Forward,Active,1610612766,Hornets,CHA,2024,2025,2024,1,6
1641750,Ryan Kalkbrenner,ryan-kalkbrenner,2002-01-17T00:00:00,Creighton,USA,7-1,256.0,0,Center,Active,1610612766,Hornets,CHA,2025,2025,2025,2,34
1641824,Matas Buzelis,matas-buzelis,2004-10-13T00:00:00,NBA G League Ignite,USA,6-8,196.0,1,Forward,Active,1610612741,Bulls,CHI,2023,2025,2024,1,11
1630581,Josh Giddey,josh-giddey,2002-10-10T00:00:00,NBA Global Academy,Australia,6-7,214.0,4,Guard,Active,1610612741,Bulls,CHI,2021,2025,2021,1,6
1629014,Anfernee Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,6-3,200.0,7,Guard,Active,1610612741,Bulls,CHI,2018,2025,2018,1,24
1629012,Collin Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,6-3,190.0,7,Guard,Active,1610612741,Bulls,CHI,2018,2025,2018,1,8
1630172,Patrick Williams,patrick-williams,2001-08-26T00:00:00,Florida State,USA,6-6,235.0,5,Forward,Active,1610612741,Bulls,CHI,2020,2025,2020,1,4
1627824,Guerschon Yabusele,guerschon-yabusele,1995-12-17T00:00:00,"Rouen, France",France,6-7,265.0,3,Forward,Active,1610612741,Bulls,CHI,2016,2025,2016,1,16
1630171,Isaac Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,6-4,225.0,5,Forward-Guard,Active,1610612741,Bulls,CHI,2020,2025,2020,1,5
1630200,Tre Jones,tre-jones,2000-01-08T00:00:00,Duke,USA,6-1,190.0,5,Guard,Active,1610612741,Bulls,CHI,2020,2025,2020,2,41
1630188,Jalen Smith,jalen-smith,2000-03-16T00:00:00,Maryland,USA,6-8,244.0,5,Forward-Center,Active,1610612741,Bulls,CHI,2020,2025,2020,1,10
1630208,Nick Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,6-11,245.0,5,Center,Active,1610612741,Bulls,CHI,2020,2025,2020,2,42
201935,James Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,6-5,220.0,16,Guard,Active,1610612739,Cavaliers,CLE,2009,2025,2009,1,3
1628378,Donovan Mitchell,donovan-mitchell,1996-09-07T00:00:00,Louisville,USA,6-2,215.0,8,Guard,Active,1610612739,Cavaliers,CLE,2017,2025,2017,1,13
1630596,Evan Mobley,evan-mobley,2001-06-18T00:00:00,Southern California,USA,6-11,215.0,4,Center,Active,1610612739,Cavaliers,CLE,2021,2025,2021,1,3
203471,Dennis Schröder,dennis-schröder,1993-09-15T00:00:00,Braunschweig,Germany,6-1,175.0,12,Guard,Active,1610612739,Cavaliers,CLE,2013,2025,2013,1,17
1628386,Jarrett Allen,jarrett-allen,1998-04-21T00:00:00,Texas,USA,6-9,243.0,8,Center,Active,1610612739,Cavaliers,CLE,2017,2025,2017,1,22
1631165,Keon Ellis,keon-ellis,2000-01-08T00:00:00,Alabama,USA,6-4,175.0,3,Guard,Active,1610612739,Cavaliers,CLE,2022,2025,Undrafted,Undrafted,Undrafted
1630241,Sam Merrill,sam-merrill,1996-05-15T00:00:00,Utah State,USA,6-4,205.0,5,Guard,Active,1610612739,Cavaliers,CLE,2020,2025,2020,2,60
1629731,Dean Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,6-9,228.0,6,Forward-Center,Active,1610612739,Cavaliers,CLE,2019,2025,Undrafted,Undrafted,Undrafted
1642281,Jaylon Tyson,jaylon-tyson,2002-12-02T00:00:00,California,USA,6-6,215.0,1,Guard-Forward,Active,1610612739,Cavaliers,CLE,2024,2025,2024,1,20
1641854,Craig Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,6-1,180.0,2,Guard,Active,1610612739,Cavaliers,CLE,2023,2025,Undrafted,Undrafted,Undrafted
1631108,Max Christie,max-christie,2003-02-10T00:00:00,Michigan State,USA,6-5,190.0,3,Guard,Active,1610612742,Mavericks,DAL,2022,2025,2022,2,35
1630230,Naji Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,6-6,220.0,5,Forward,Active,1610612742,Mavericks,DAL,2020,2025,Undrafted,Undrafted,Undrafted
202691,Klay Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,6-5,220.0,14,Guard,Active,1610612742,Mavericks,DAL,2011,2025,2011,1,11
1629023,P.J. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,6-7,230.0,6,Forward,Active,1610612742,Mavericks,DAL,2019,2025,2019,1,12
1642843,Cooper Flagg,cooper-flagg,2006-12-21T00:00:00,Duke,USA,6-9,205.0,0,Forward,Active,1610612742,Mavericks,DAL,2025,2025,2025,1,1
1629655,Daniel Gafford,daniel-gafford,1998-10-01T00:00:00,Arkansas,USA,6-10,265.0,6,Forward-Center,Active,1610612742,Mavericks,DAL,2019,2025,2019,2,38
203114,Khris Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,6-7,222.0,13,Forward,Active,1610612742,Mavericks,DAL,2012,2025,2012,2,39
1630314,Brandon Williams,brandon-williams,1999-11-22T00:00:00,Arizona,USA,6-1,190.0,3,Guard,Active,1610612742,Mavericks,DAL,2021,2025,Undrafted,Undrafted,Undrafted
1628997,Caleb Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,6-5,205.0,6,Forward,Active,1610612742,Mavericks,DAL,2019,2025,Undrafted,Undrafted,Undrafted
203939,Dwight Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,6-10,240.0,11,Forward-Center,Active,1610612742,Mavericks,DAL,2014,2025,2014,2,45
1627750,Jamal Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,6-4,215.0,9,Guard,Active,1610612743,Nuggets,DEN,2016,2025,2016,1,7
203999,Nikola Jokić,nikola-jokić,1995-02-19T00:00:00,Mega Basket,Serbia,6-11,284.0,10,Center,Active,1610612743,Nuggets,DEN,2015,2025,2014,2,41
203501,Tim Hardaway Jr.,tim-hardaway-jr,1992-03-16T00:00:00,Michigan,USA,6-5,205.0,12,Guard-Forward,Active,1610612743,Nuggets,DEN,2013,2025,2013,1,24
1631128,Christian Braun,christian-braun,2001-04-17T00:00:00,Kansas,USA,6-6,220.0,3,Guard,Active,1610612743,Nuggets,DEN,2022,2025,2022,1,21
1629661,Cameron Johnson,cameron-johnson,1996-03-03T00:00:00,North Carolina,USA,6-8,210.0,6,Forward,Active,1610612743,Nuggets,DEN,2019,2025,2019,1,11
1631212,Peyton Watson,peyton-watson,2002-09-11T00:00:00,UCLA,USA,6-8,200.0,3,Guard,Active,1610612743,Nuggets,DEN,2022,2025,2022,1,30
1628971,Bruce Brown,bruce-brown,1996-08-15T00:00:00,Miami,USA,6-4,202.0,7,Guard-Forward,Active,1610612743,Nuggets,DEN,2018,2025,2018,2,42
1626145,Tyus Jones,tyus-jones,1996-05-10T00:00:00,Duke,USA,6-0,196.0,10,Guard,Active,1610612743,Nuggets,DEN,2015,2025,2015,1,24
202685,Jonas Valančiūnas,jonas-valančiūnas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,6-11,265.0,13,Center,Active,1610612743,Nuggets,DEN,2012,2025,2011,1,5
1631124,Julian Strawther,julian-strawther,2002-04-18T00:00:00,Gonzaga,USA,6-6,205.0,2,Guard,Active,1610612743,Nuggets,DEN,2023,2025,2023,1,29
1630595,Cade Cunningham,cade-cunningham,2001-09-25T00:00:00,Oklahoma State,USA,6-6,220.0,4,Guard,Active,1610612765,Pistons,DET,2021,2025,2021,1,1
1629130,Duncan Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,6-7,215.0,7,Forward,Active,1610612765,Pistons,DET,2018,2025,Undrafted,Undrafted,Undrafted
1631105,Jalen Duren,jalen-duren,2003-11-18T00:00:00,Memphis,USA,6-10,250.0,3,Center,Active,1610612765,Pistons,DET,2022,2025,2022,1,13
202699,Tobias Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,6-8,226.0,14,Forward,Active,1610612765,Pistons,DET,2011,2025,2011,1,19
1641709,Ausar Thompson,ausar-thompson,2003-01-30T00:00:00,Overtime Elite,USA,6-7,205.0,2,Guard-Forward,Active,1610612765,Pistons,DET,2023,2025,2023,1,5
1628989,Kevin Huerter,kevin-huerter,1998-08-27T00:00:00,Maryland,USA,6-6,190.0,7,Guard-Forward,Active,1610612765,Pistons,DET,2018,2025,2018,1,19
1641842,Ronald Holland II,ronald-holland-ii,2005-07-07T00:00:00,NBA G League Ignite,USA,6-8,206.0,1,Forward,Active,1610612765,Pistons,DET,2023,2025,2024,1,5
1629750,Javonte Green,javonte-green,1993-07-23T00:00:00,Radford,USA,6-5,205.0,6,Guard,Active,1610612765,Pistons,DET,2019,2025,Undrafted,Undrafted,Undrafted
1630191,Isaiah Stewart,isaiah-stewart,2001-05-22T00:00:00,Washington,USA,6-8,250.0,5,Forward-Center,Active,1610612765,Pistons,DET,2020,2025,2020,1,16
1627747,Caris LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,6-7,205.0,9,Guard,Active,1610612765,Pistons,DET,2016,2025,2016,1,20
1641764,Brandin Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,6-4,205.0,2,Guard,Active,1610612744,Warriors,GSW,2023,2025,2023,1,19
203110,Draymond Green,draymond-green,1990-03-04T00:00:00,Michigan State,USA,6-6,230.0,13,Forward,Active,1610612744,Warriors,GSW,2012,2025,2012,2,35
201939,Stephen Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,6-2,185.0,16,Guard,Active,1610612744,Warriors,GSW,2009,2025,2009,1,7
1630541,Moses Moody,moses-moody,2002-05-31T00:00:00,Arkansas,USA,6-5,211.0,4,Guard,Active,1610612744,Warriors,GSW,2021,2025,2021,1,14
202710,Jimmy Butler III,jimmy-butler-iii,1989-09-14T00:00:00,Marquette,USA,6-6,230.0,14,Forward,Active,1610612744,Warriors,GSW,2011,2025,2011,1,30
1630611,Gui Santos,gui-santos,2002-06-22T00:00:00,Minas,Brazil,6-7,185.0,2,Forward,Active,1610612744,Warriors,GSW,2023,2025,2022,2,55
201143,Al Horford,al-horford,1986-06-03T00:00:00,Florida,Dominican Republic,6-8,240.0,18,Center-Forward,Active,1610612744,Warriors,GSW,2007,2025,2007,1,3
1627780,Gary Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,6-2,195.0,9,Guard,Active,1610612744,Warriors,GSW,2016,2025,Undrafted,Undrafted,Undrafted
1642366,Quinten Post,quinten-post,2000-03-21T00:00:00,Boston College,Netherlands,7-0,238.0,1,Center,Active,1610612744,Warriors,GSW,2024,2025,2024,2,52
1630311,Pat Spencer,pat-spencer,1996-07-04T00:00:00,Northwestern,USA,6-2,205.0,2,Guard,Active,1610612744,Warriors,GSW,2023,2025,Undrafted,Undrafted,Undrafted
1641708,Amen Thompson,amen-thompson,2003-01-30T00:00:00,Overtime Elite,USA,6-7,200.0,2,Guard-Forward,Active,1610612745,Rockets,HOU,2023,2025,2023,1,4
201142,Kevin Durant,kevin-durant,1988-09-29T00:00:00,Texas,USA,6-11,240.0,18,Forward,Active,1610612745,Rockets,HOU,2007,2025,2007,1,2
1630578,Alperen Sengun,alperen-sengun,2002-07-25T00:00:00,Besiktas,Turkey,6-11,243.0,4,Center,Active,1610612745,Rockets,HOU,2021,2025,2021,1,16
1631095,Jabari Smith Jr.,jabari-smith-jr,2003-05-13T00:00:00,Auburn,USA,6-11,220.0,3,Forward,Active,1610612745,Rockets,HOU,2022,2025,2022,1,3
1642263,Reed Sheppard,reed-sheppard,2004-06-24T00:00:00,Kentucky,USA,6-2,185.0,1,Guard,Active,1610612745,Rockets,HOU,2024,2025,2024,1,3
1631106,Tari Eason,tari-eason,2001-05-10T00:00:00,Louisiana State,USA,6-8,215.0,3,Forward,Active,1610612745,Rockets,HOU,2022,2025,2022,1,17
203991,Clint Capela,clint-capela,1994-05-18T00:00:00,Elan Chalon,Switzerland,6-10,256.0,11,Center,Active,1610612745,Rockets,HOU,2014,2025,2014,1,25
1629006,Josh Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,6-4,213.0,7,Guard,Active,1610612745,Rockets,HOU,2018,2025,2018,1,20
1627827,Dorian Finney-Smith,dorian-finney-smith,1993-05-04T00:00:00,Florida,USA,6-7,220.0,9,Forward,Active,1610612745,Rockets,HOU,2016,2025,Undrafted,Undrafted,Undrafted
1628988,Aaron Holiday,aaron-holiday,1996-09-30T00:00:00,UCLA,USA,6-0,185.0,7,Guard,Active,1610612745,Rockets,HOU,2018,2025,2018,1,23
1627783,Pascal Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,6-8,245.0,9,Forward,Active,1610612754,Pacers,IND,2016,2025,2016,1,27
1627826,Ivica Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,7-0,240.0,9,Center,Active,1610612754,Pacers,IND,2016,2025,2016,2,32
1629614,Andrew Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,6-4,191.0,3,Guard-Forward,Active,1610612754,Pacers,IND,2022,2025,2022,2,31
1641716,Jarace Walker,jarace-walker,2003-09-04T00:00:00,Houston,USA,6-7,235.0,2,Forward,Active,1610612754,Pacers,IND,2023,2025,2023,1,8
1630643,Jay Huff,jay-huff,1997-08-25T00:00:00,Virginia,USA,7-1,240.0,4,Center,Active,1610612754,Pacers,IND,2021,2025,Undrafted,Undrafted,Undrafted
1641767,Ben Sheppard,ben-sheppard,2001-07-16T00:00:00,Belmont,USA,6-6,190.0,2,Guard,Active,1610612754,Pacers,IND,2023,2025,2023,1,26
204456,T.J. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,6-1,190.0,10,Guard,Active,1610612754,Pacers,IND,2015,2025,2015,0,Undrafted
1630174,Aaron Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,6-5,215.0,5,Guard-Forward,Active,1610612754,Pacers,IND,2020,2025,2020,1,14
1630167,Obi Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,6-9,220.0,5,Forward,Active,1610612754,Pacers,IND,2020,2025,2020,1,8
1630169,Tyrese Haliburton,tyrese-haliburton,2000-02-29T00:00:00,Iowa State,USA,6-5,185.0,5,Guard,Active,1610612754,Pacers,IND,2020,2025,2020,1,12
1627739,Kris Dunn,kris-dunn,1994-03-18T00:00:00,Providence,USA,6-3,205.0,9,Guard,Active,1610612746,Clippers,LAC,2016,2025,2016,1,5
201572,Brook Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,7-1,282.0,17,Center,Active,1610612746,Clippers,LAC,2008,2025,2008,1,10
1631097,Bennedict Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,6-5,210.0,3,Guard-Forward,Active,1610612746,Clippers,LAC,2022,2025,2022,1,6
1629636,Darius Garland,darius-garland,2000-01-26T00:00:00,Vanderbilt,USA,6-1,192.0,6,Guard,Active,1610612746,Clippers,LAC,2019,2025,2019,1,5
202695,Kawhi Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,6-6,225.0,14,Forward,Active,1610612746,Clippers,LAC,2011,2025,2011,1,15
1627884,Derrick Jones Jr.,derrick-jones-jr,1997-02-15T00:00:00,UNLV,USA,6-6,210.0,9,Forward,Active,1610612746,Clippers,LAC,2016,2025,Undrafted,Undrafted,Undrafted
1628381,John Collins,john-collins,1997-09-23T00:00:00,Wake Forest,USA,6-9,226.0,8,Forward-Center,Active,1610612746,Clippers,LAC,2017,2025,2017,1,19
201587,Nicolas Batum,nicolas-batum,1988-12-14T00:00:00,Le Mans,France,6-7,230.0,17,Guard-Forward,Active,1610612746,Clippers,LAC,2008,2025,2008,1,25
1641757,Jordan Miller,jordan-miller,2000-01-23T00:00:00,Miami,USA,6-5,194.0,2,Guard,Active,1610612746,Clippers,LAC,2023,2025,2023,2,48
1642920,Kobe Sanders,kobe-sanders,2002-05-30T00:00:00,Nevada,USA,6-8,207.0,0,Guard,Active,1610612746,Clippers,LAC,2025,2025,2025,2,50
2544,LeBron James,lebron-james,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,6-9,250.0,22,Forward,Active,1610612747,Lakers,LAL,2003,2025,2003,1,1
1630559,Austin Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,6-5,197.0,4,Guard,Active,1610612747,Lakers,LAL,2021,2025,Undrafted,Undrafted,Undrafted
1629029,Luka Dončić,luka-dončić,1999-02-28T00:00:00,Real Madrid,Slovenia,6-8,230.0,7,Forward-Guard,Active,1610612747,Lakers,LAL,2018,2025,2018,1,3
1629060,Rui Hachimura,rui-hachimura,1998-02-08T00:00:00,Gonzaga,Japan,6-8,230.0,6,Forward,Active,1610612747,Lakers,LAL,2019,2025,2019,1,9
1631222,Jake LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,6-7,235.0,3,Forward,Active,1610612747,Lakers,LAL,2022,2025,2022,1,19
1628379,Luke Kennard,luke-kennard,1996-06-24T00:00:00,Duke,USA,6-5,206.0,8,Guard,Active,1610612747,Lakers,LAL,2017,2025,2017,1,12
1629028,Deandre Ayton,deandre-ayton,1998-07-23T00:00:00,Arizona,Bahamas,7-0,252.0,7,Center,Active,1610612747,Lakers,LAL,2018,2025,2018,1,1
203935,Marcus Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,6-3,220.0,11,Guard,Active,1610612747,Lakers,LAL,2014,2025,2014,1,6
1629637,Jaxson Hayes,jaxson-hayes,2000-05-23T00:00:00,Texas,USA,7-0,220.0,6,Center-Forward,Active,1610612747,Lakers,LAL,2019,2025,2019,1,8
1642261,Dalton Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,6-6,215.0,1,Forward,Active,1610612747,Lakers,LAL,2024,2025,2024,1,17
1642377,Jaylen Wells,jaylen-wells,2003-08-26T00:00:00,Washington State,USA,6-7,206.0,1,Forward,Active,1610612763,Grizzlies,MEM,2024,2025,2024,2,39
203484,Kentavious Caldwell-Pope,kentavious-caldwell-pope,1993-02-18T00:00:00,Georgia,USA,6-5,204.0,12,Guard,Active,1610612763,Grizzlies,MEM,2013,2025,2013,1,8
1630583,Santi Aldama,santi-aldama,2001-01-10T00:00:00,Loyola-Maryland,Spain,7-0,215.0,4,Forward-Center,Active,1610612763,Grizzlies,MEM,2021,2025,2021,1,30
1642285,Cam Spencer,cam-spencer,2000-04-06T00:00:00,Connecticut,USA,6-3,205.0,1,Guard,Active,1610612763,Grizzlies,MEM,2024,2025,2024,2,53
1641712,Rayan Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,6-7,205.0,2,Guard-Forward,Active,1610612763,Grizzlies,MEM,2023,2025,2023,2,43
1641765,Olivier-Maxence Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,6-7,230.0,2,Forward,Active,1610612763,Grizzlies,MEM,2023,2025,2023,1,24
1641713,GG Jackson,gg-jackson,2004-12-17T00:00:00,South Carolina,USA,6-9,210.0,2,Forward,Active,1610612763,Grizzlies,MEM,2023,2025,2023,2,45
1642907,Cedric Coward,cedric-coward,2003-09-11T00:00:00,Washington State,USA,6-5,206.0,0,Guard,Active,1610612763,Grizzlies,MEM,2025,2025,2025,1,11
1629630,Ja Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,6-2,174.0,6,Guard,Active,1610612763,Grizzlies,MEM,2019,2025,2019,1,2
1642383,Walter Clayton Jr.,walter-clayton-jr,2003-03-06T00:00:00,Florida,USA,6-4,195.0,0,Guard,Active,1610612763,Grizzlies,MEM,2025,2025,2025,1,18
1628389,Bam Adebayo,bam-adebayo,1997-07-18T00:00:00,Kentucky,USA,6-9,255.0,8,Center-Forward,Active,1610612748,Heat,MIA,2017,2025,2017,1,14
1630558,Davion Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,6-0,202.0,4,Guard,Active,1610612748,Heat,MIA,2021,2025,2021,1,9
203952,Andrew Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,6-6,197.0,11,Forward,Active,1610612748,Heat,MIA,2014,2025,2014,1,1
1631170,Jaime Jaquez Jr.,jaime-jaquez-jr,2001-02-18T00:00:00,UCLA,USA,6-6,225.0,2,Guard,Active,1610612748,Heat,MIA,2023,2025,2023,1,18
